time	H2	O2	H2O		OH		H		HO2		O		N2
205	0.5	0.5	5.74094e-039	2.68468e-025	5.84e-012	1.26932e-024	2.50903e-012	0.1
206	0.5	0.5	5.82536e-039	2.71087e-025	5.86835e-012	1.28165e-024	2.52121e-012	0.1
207	0.5	0.5	5.91061e-039	2.73719e-025	5.8967e-012	1.29403e-024	2.53339e-012	0.1
208	0.5	0.5	5.99669e-039	2.76363e-025	5.92505e-012	1.30647e-024	2.54557e-012	0.1
209	0.5	0.5	6.0836e-039	2.79021e-025	5.9534e-012	1.31898e-024	2.55775e-012	0.1
210	0.5	0.5	6.17134e-039	2.81691e-025	5.98175e-012	1.33154e-024	2.56993e-012	0.1
211	0.5	0.5	6.25993e-039	2.84374e-025	6.0101e-012	1.34416e-024	2.58211e-012	0.1
212	0.5	0.5	6.34935e-039	2.87069e-025	6.03845e-012	1.35684e-024	2.59429e-012	0.1
213	0.5	0.5	6.43963e-039	2.89777e-025	6.0668e-012	1.36958e-024	2.60647e-012	0.1
214	0.5	0.5	6.53076e-039	2.92498e-025	6.09515e-012	1.38238e-024	2.61865e-012	0.1
215	0.5	0.5	6.62274e-039	2.95232e-025	6.1235e-012	1.39524e-024	2.63083e-012	0.1
216	0.5	0.5	6.71558e-039	2.97978e-025	6.15185e-012	1.40816e-024	2.64301e-012	0.1
217	0.5	0.5	6.80929e-039	3.00737e-025	6.1802e-012	1.42114e-024	2.65519e-012	0.1
218	0.5	0.5	6.90386e-039	3.03509e-025	6.20855e-012	1.43417e-024	2.66737e-012	0.1
219	0.5	0.5	6.9993e-039	3.06293e-025	6.2369e-012	1.44727e-024	2.67955e-012	0.1
220	0.5	0.5	7.09562e-039	3.09091e-025	6.26525e-012	1.46043e-024	2.69173e-012	0.1
221	0.5	0.5	7.19283e-039	3.11901e-025	6.2936e-012	1.47365e-024	2.70391e-012	0.1
222	0.5	0.5	7.29091e-039	3.14723e-025	6.32194e-012	1.48692e-024	2.71609e-012	0.1
223	0.5	0.5	7.38988e-039	3.17559e-025	6.35029e-012	1.50026e-024	2.72827e-012	0.1
224	0.5	0.5	7.48974e-039	3.20407e-025	6.37864e-012	1.51365e-024	2.74045e-012	0.1
225	0.5	0.5	7.5905e-039	3.23267e-025	6.40699e-012	1.52711e-024	2.75263e-012	0.1
226	0.5	0.5	7.69216e-039	3.26141e-025	6.43534e-012	1.54062e-024	2.76481e-012	0.1
227	0.5	0.5	7.79472e-039	3.29027e-025	6.46369e-012	1.55419e-024	2.77699e-012	0.1
228	0.5	0.5	7.89819e-039	3.31926e-025	6.49204e-012	1.56783e-024	2.78917e-012	0.1
229	0.5	0.5	8.00257e-039	3.34838e-025	6.52039e-012	1.58152e-024	2.80135e-012	0.1
230	0.5	0.5	8.10787e-039	3.37762e-025	6.54874e-012	1.59527e-024	2.81353e-012	0.1
231	0.5	0.5	8.21409e-039	3.40699e-025	6.57709e-012	1.60909e-024	2.82571e-012	0.1
232	0.5	0.5	8.32123e-039	3.43649e-025	6.60544e-012	1.62296e-024	2.83789e-012	0.1
233	0.5	0.5	8.4293e-039	3.46611e-025	6.63379e-012	1.63689e-024	2.85007e-012	0.1
234	0.5	0.5	8.5383e-039	3.49587e-025	6.66214e-012	1.65088e-024	2.86225e-012	0.1
235	0.5	0.5	8.64823e-039	3.52574e-025	6.69049e-012	1.66493e-024	2.87443e-012	0.1
236	0.5	0.5	8.75911e-039	3.55575e-025	6.71884e-012	1.67904e-024	2.88661e-012	0.1
237	0.5	0.5	8.87092e-039	3.58588e-025	6.74719e-012	1.69321e-024	2.89879e-012	0.1
238	0.5	0.5	8.98369e-039	3.61614e-025	6.77554e-012	1.70744e-024	2.91097e-012	0.1
239	0.5	0.5	9.09741e-039	3.64653e-025	6.80389e-012	1.72172e-024	2.92315e-012	0.1
240	0.5	0.5	9.21208e-039	3.67705e-025	6.83224e-012	1.73607e-024	2.93533e-012	0.1
241	0.5	0.5	9.32771e-039	3.70769e-025	6.86059e-012	1.75048e-024	2.9475e-012	0.1
242	0.5	0.5	9.44431e-039	3.73846e-025	6.88894e-012	1.76495e-024	2.95968e-012	0.1
243	0.5	0.5	9.56187e-039	3.76935e-025	6.91728e-012	1.77947e-024	2.97186e-012	0.1
244	0.5	0.5	9.68041e-039	3.80038e-025	6.94563e-012	1.79406e-024	2.98404e-012	0.1
245	0.5	0.5	9.79992e-039	3.83153e-025	6.97398e-012	1.8087e-024	2.99622e-012	0.1
246	0.5	0.5	9.92041e-039	3.86281e-025	7.00233e-012	1.82341e-024	3.0084e-012	0.1
247	0.5	0.5	1.00419e-038	3.89421e-025	7.03068e-012	1.83817e-024	3.02058e-012	0.1
248	0.5	0.5	1.01643e-038	3.92574e-025	7.05903e-012	1.853e-024	3.03276e-012	0.1
249	0.5	0.5	1.02878e-038	3.9574e-025	7.08738e-012	1.86788e-024	3.04494e-012	0.1
250	0.5	0.5	1.04123e-038	3.98919e-025	7.11573e-012	1.88282e-024	3.05712e-012	0.1
251	0.5	0.5	1.05377e-038	4.0211e-025	7.14408e-012	1.89783e-024	3.0693e-012	0.1
252	0.5	0.5	1.06642e-038	4.05314e-025	7.17243e-012	1.91289e-024	3.08148e-012	0.1
253	0.5	0.5	1.07916e-038	4.08531e-025	7.20078e-012	1.92801e-024	3.09366e-012	0.1
254	0.5	0.5	1.09201e-038	4.11761e-025	7.22913e-012	1.94319e-024	3.10584e-012	0.1
255	0.5	0.5	1.10496e-038	4.15003e-025	7.25748e-012	1.95843e-024	3.11802e-012	0.1
